employee_id,simulation_day,event_sequence,total_events,login_count,logout_count,auth_failure_rate,max_failed_login_streak,country_change_count,location_change_count,unique_device_count,unique_location_count,resource_entropy,device_entropy,after_hours_event_count,download_size_mb_sum,mass_download_event_count,vpn_usage_ratio,burst_max_5min,active_duration_hours,file_access_ratio,night_event_count,application_access_count,file_access_count,demo_kind,attack_scenario,median_idle_gap_sec
EMP-389,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,23,1,1,0.015,0,0,1,1,1,0.4513,0.15,0,7.032,0,0.35,3.9576,7.9304,0.0,0,13,2,normal,,
EMP-390,2026-03-10,DEVICE_CONNECT|LOGIN|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|LOGOUT,25,1,1,0.02,0,0,1,1,1,0.5313,0.15,0,7.5664,0,0.05,5.3224,8.5685,0.0,0,8,2,normal,,
EMP-391,2026-03-07,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,21,1,1,0.01,0,0,1,1,1,0.5114,0.15,0,4.4847,0,0.05,2.6186,7.2436,0.0,0,14,2,normal,,
EMP-392,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|VPN_DISCONNECT|LOGOUT,35,1,1,0.015,0,0,1,1,1,0.5545,0.15,0,4.7488,0,0.35,3.7767,8.1635,0.0,0,6,2,normal,,
EMP-393,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,33,1,1,0.02,0,0,1,1,1,0.4757,0.15,0,5.8498,0,0.35,4.8096,8.7463,0.0,0,28,2,normal,,
EMP-394,2026-03-10,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|VPN_DISCONNECT|LOGOUT,34,1,1,0.01,0,0,1,1,1,0.4711,0.15,0,5.7347,0,0.35,2.7112,7.8857,0.029411764705882353,0,18,2,normal,,
EMP-395,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,23,1,1,0.015,0,0,1,1,1,0.5434,0.15,0,6.5537,0,0.35,3.416,7.9159,0.0,0,15,2,normal,,
EMP-396,2026-03-07,DEVICE_CONNECT|LOGIN|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.596,0.15,0,3.7153,0,0.05,5.2931,8.6262,0.0,0,8,2,normal,,
EMP-397,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|RESOURCE_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|VPN_DISCONNECT|LOGOUT,30,1,1,0.01,0,0,1,1,1,0.4303,0.15,0,5.9394,0,0.35,3.2288,7.5934,0.0,0,10,2,normal,,
EMP-398,2026-03-10,DEVICE_CONNECT|LOGIN|MEETING_JOIN|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|EMAIL_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|LOGOUT,32,1,1,0.015,0,0,1,1,1,0.5305,0.15,0,4.7629,0,0.05,3.629,7.7081,0.0,0,8,2,normal,,
EMP-399,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,30,1,1,0.02,0,0,1,1,1,0.5696,0.15,0,6.0647,0,0.35,4.9773,8.1215,0.0,0,10,2,normal,,
EMP-400,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,23,1,1,0.01,0,0,1,1,1,0.615,0.15,0,7.8074,0,0.35,3.348,7.6008,0.0,0,14,2,normal,,
EMP-401,2026-03-10,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,26,1,1,0.015,0,0,1,1,1,0.4086,0.15,0,4.8092,0,0.35,3.9063,7.7185,0.0,0,16,2,normal,,
EMP-402,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|VPN_DISCONNECT|LOGOUT,38,1,1,0.02,0,0,1,1,1,0.4666,0.15,0,3.9573,0,0.35,5.5,8.6621,0.0,0,5,2,normal,,
EMP-403,2026-03-07,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,28,1,1,0.01,0,0,1,1,1,0.502,0.15,0,5.8485,0,0.05,2.7538,7.2941,0.07142857142857142,0,17,2,normal,,
EMP-404,2026-03-07,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|LOGOUT,21,1,1,0.015,0,0,1,1,1,0.5551,0.15,0,5.5236,0,0.05,4.2557,8.1043,0.0,0,13,2,normal,,
EMP-405,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,38,1,1,0.02,0,0,1,1,1,0.4849,0.15,0,8.7112,0,0.35,5.0652,8.5767,0.0,0,24,2,normal,,
EMP-406,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,31,1,1,0.01,0,0,1,1,1,0.4537,0.15,0,3.699,0,0.35,3.2695,7.5107,0.03225806451612903,0,17,2,normal,,
EMP-407,2026-03-06,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|LOGOUT,34,1,1,0.015,0,0,1,1,1,0.5232,0.15,0,3.6821,0,0.05,4.0917,7.6152,0.0,0,9,2,normal,,
EMP-408,2026-03-07,DEVICE_CONNECT|LOGIN|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.5564,0.15,0,7.1786,0,0.05,4.968,8.4337,0.0,0,8,2,normal,,
EMP-409,2026-03-09,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,28,1,1,0.01,0,0,1,1,1,0.4623,0.15,0,7.4385,0,0.35,2.9235,7.4587,0.0,0,10,2,normal,,
EMP-410,2026-03-09,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|FILE_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|BREAK_START|BREAK_END|FILE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|FILE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,32,1,1,0.015,0,0,1,1,1,0.4788,0.15,0,7.0766,0,0.05,3.6785,7.8751,0.125,0,19,4,normal,,
EMP-411,2026-03-07,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,35,1,1,0.02,0,0,1,1,1,0.5588,0.15,0,4.5549,0,0.35,5.4241,8.8374,0.0,0,24,2,normal,,
EMP-412,2026-03-08,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|LOGOUT,31,1,1,0.01,0,0,1,1,1,0.5631,0.15,0,4.3802,0,0.05,3.5518,7.6691,0.0,0,18,2,normal,,
EMP-413,2026-03-08,DEVICE_CONNECT|LOGIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|MEETING_JOIN|LOGOUT,33,1,1,0.015,0,0,1,1,1,0.4796,0.15,0,6.8993,0,0.05,4.1462,8.2756,0.0,0,22,2,normal,,
EMP-414,2026-03-09,DEVICE_CONNECT|LOGIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|LOGOUT,29,1,1,0.02,0,0,1,1,1,0.5191,0.15,0,5.7586,0,0.05,4.6079,8.4863,0.0,0,22,2,normal,,
EMP-415,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|MEETING_JOIN|MEETING_JOIN|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,29,1,1,0.01,0,0,1,1,1,0.5606,0.15,0,6.8027,0,0.35,3.5925,7.4328,0.0,0,8,2,normal,,
EMP-416,2026-03-08,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|BREAK_START|BREAK_END|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|RESOURCE_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|MEETING_JOIN|APPLICATION_ACCESS|EMAIL_ACCESS|VPN_DISCONNECT|LOGOUT,36,1,1,0.015,0,0,1,1,1,0.5735,0.15,0,4.1705,0,0.35,3.8305,8.3994,0.0,0,8,2,normal,,
EMP-417,2026-03-10,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|EMAIL_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,28,1,1,0.02,0,0,1,1,1,0.4357,0.15,0,3.9758,0,0.35,5.4733,8.7624,0.0,0,14,2,normal,,
EMP-418,2026-03-06,DEVICE_CONNECT|LOGIN|VPN_CONNECT|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|BREAK_START|BREAK_END|MEETING_JOIN|RESOURCE_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|RESOURCE_ACCESS|RESOURCE_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|MEETING_JOIN|MEETING_JOIN|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,30,1,1,0.01,0,0,1,1,1,0.5307,0.15,0,5.5132,0,0.35,2.672,7.1912,0.0,0,8,2,normal,,
EMP-419,2026-03-10,DEVICE_CONNECT|LOGIN|VPN_CONNECT|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|EMAIL_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|APPLICATION_ACCESS|VPN_DISCONNECT|LOGOUT,27,1,1,0.015,0,0,1,1,1,0.5224,0.15,0,6.2735,0,0.35,3.8263,7.8723,0.0,0,20,2,normal,,
